order_id,customer_id,order_date,total_amount,order_status,delivery_city,delivery_state
16024,4059,2025-10-10 00:58:46.638409,40250.33,Processing,Kolhapur,Tamil Nadu
16025,9957,2025-05-14 23:39:31.484686,226868.09000000003,Delivered,Mau,Tripura
16026,416,2024-08-06 16:08:38.856501,310944.25,Delivered,Bokaro,Andhra Pradesh
16027,3739,2025-08-10 05:41:47.014551,289363.8,Delivered,Chapra,Gujarat
16028,8896,2025-04-04 13:14:14.971352,284757.96,Delivered,Jammu,Chhattisgarh
16029,7597,2025-12-28 16:00:51.345822,56972.630000000005,Cancelled,Sonipat,Karnataka
16030,5781,2024-04-30 03:08:26.286058,56167.799999999996,Delivered,Tiruchirappalli,Uttarakhand
16031,3221,2026-02-13 17:12:15.745998,102257.62000000001,Delivered,Aligarh,Nagaland
16032,6207,2026-02-17 21:43:44.523667,217341.36,Delivered,Yamunanagar,Haryana
16033,2491,2025-10-05 20:59:33.461553,47076.23,Delivered,Ramagundam,Karnataka
16034,2069,2026-06-07 16:50:40.420829,184935.28999999998,Cancelled,Bidhannagar,Nagaland
16035,9383,2024-08-02 03:17:35.195675,153915.52,Delivered,Munger,Assam
16036,6530,2025-09-11 06:27:26.487792,257512.06,Delivered,Aurangabad,Sikkim
16037,9840,2024-08-19 12:33:29.122432,548985.96,Cancelled,Hapur,Gujarat
16038,6337,2025-04-10 04:52:34.770516,350832.57,Delivered,Bulandshahr,Himachal Pradesh
16039,3580,2026-02-07 08:26:42.308362,175535.56,Delivered,Amritsar,Telangana
16040,4170,2026-04-16 01:15:27.008369,203932.84999999998,Delivered,Aurangabad,Gujarat
16041,2357,2026-03-30 00:37:18.366354,28368.339999999997,Returned,Madurai,Maharashtra
16042,3823,2025-10-19 11:32:14.336867,99154.48,Cancelled,Orai,Telangana
16043,2313,2024-04-27 23:25:18.131530,300523.05,Returned,Ballia,Karnataka
16044,3909,2026-02-08 06:37:09.778005,47377.67,Delivered,Mathura,Chhattisgarh
16045,6068,2025-05-28 17:58:57.238822,87606.82999999999,Delivered,Indore,West Bengal
16046,5242,2024-05-11 20:18:03.560061,194440.33,Shipped,Singrauli,Uttar Pradesh
16047,3319,2024-12-13 17:39:20.310335,100387.26,Processing,Vellore,Haryana
16048,7194,2026-05-06 18:54:18.614399,49456.8,Delivered,Uluberia,Uttar Pradesh
16049,541,2024-08-23 19:41:07.275783,179740.97,Delivered,Baranagar,Arunachal Pradesh
16050,1854,2025-05-17 02:54:15.899060,259562.09,Delivered,Nagaon,Odisha
16051,8082,2026-04-25 19:48:23.545540,206510.96999999997,Delivered,Chennai,Sikkim
16052,5904,2026-06-04 07:38:21.127374,39104.26,Cancelled,Navi Mumbai,Madhya Pradesh
16053,6080,2026-01-28 15:54:26.647786,46877.3,Delivered,Kolkata,Rajasthan
16054,3872,2025-11-09 13:43:12.476171,64909.979999999996,Delivered,Udaipur,Sikkim
16055,9011,2025-12-23 07:59:11.880595,144044.27000000002,Returned,Erode,Uttarakhand
16056,7683,2025-05-11 09:32:06.390140,95874.16,Delivered,Panchkula,Kerala
16057,8448,2024-07-10 21:38:40.151953,40219.74,Shipped,Bareilly,Karnataka
16058,9333,2025-09-07 06:43:58.221727,142333.12000000002,Processing,Arrah,Tripura
16059,1035,2026-06-22 03:07:34.617148,226184.7,Delivered,Vadodara,Madhya Pradesh
16060,8016,2025-06-02 00:49:49.312637,154985.58000000002,Delivered,Bihar Sharif,Tripura
16061,6357,2026-02-24 17:58:53.623011,81524.61,Processing,Ludhiana,Meghalaya
16062,2642,2026-06-19 22:21:18.397073,149280.33000000002,Cancelled,New Delhi,Arunachal Pradesh
16063,9151,2026-01-05 05:31:06.716784,425959.26,Delivered,Morbi,Goa
16064,1719,2026-06-08 13:55:45.484458,88922.35999999999,Returned,Phusro,Uttarakhand
16065,3125,2025-12-10 11:06:42.966764,8335.73,Delivered,Rajahmundry,Mizoram
16066,6165,2026-03-19 21:18:40.916288,205757.18,Delivered,Nandyal,Telangana
16067,5573,2026-03-13 19:35:47.620993,101257.86000000002,Delivered,Karnal,West Bengal
16068,9597,2024-03-07 23:01:32.808704,73219.81,Delivered,Buxar,Haryana
16069,4976,2025-10-13 21:05:42.392122,271562.62,Delivered,Unnao,Mizoram
16070,7102,2026-03-25 10:48:26.156557,39733.05,Processing,Raichur,Bihar
16071,6732,2025-11-24 22:08:03.687944,83963.69,Delivered,Bidar,Arunachal Pradesh
16072,2062,2025-11-15 06:58:39.811744,190965.69,Cancelled,Jaunpur,Gujarat
16073,1492,2026-06-20 19:52:56.392539,213783.15999999997,Delivered,Rohtak,Goa
16074,9614,2026-04-04 02:10:06.153709,80292.84999999999,Shipped,Bidar,Mizoram
16075,9475,2025-09-09 06:38:36.737114,43198.68,Shipped,Bhind,Karnataka
16076,3658,2024-12-25 23:15:02.118423,293244.99,Returned,Giridih,Bihar
16077,9744,2025-04-24 16:16:28.566062,126716.98,Delivered,Motihari,Rajasthan
16078,4060,2025-05-19 07:18:22.229087,70703.18,Delivered,Tirupati,Andhra Pradesh
16079,9385,2024-10-25 12:15:02.111694,318700.11,Delivered,Suryapet,Himachal Pradesh
16080,3337,2026-06-07 02:46:31.127591,128616.61000000002,Delivered,Eluru,Tripura
16081,7261,2026-06-09 09:41:49.017473,31972.81,Delivered,Khammam,Nagaland
16082,232,2024-07-07 03:27:03.392584,44901.299999999996,Processing,Pali,Maharashtra
16083,51,2026-06-28 04:03:29.373820,241320.48,Shipped,Etawah,Manipur
16084,9778,2026-04-12 15:48:48.841813,310752.04000000004,Delivered,Jamalpur,Gujarat
16085,3413,2025-12-05 18:35:04.998783,178694.03999999998,Delivered,Morena,Assam
16086,2596,2026-02-13 03:34:26.711437,54653.5,Delivered,Nadiad,Assam
16087,3409,2024-11-20 21:15:36.038218,139708.24999999997,Processing,Rajpur Sonarpur,Kerala
16088,216,2026-01-30 14:26:34.210205,147405.61,Shipped,Jalgaon,Gujarat
16089,8518,2025-11-11 15:08:52.080234,167579.12,Delivered,Farrukhabad,Tamil Nadu
16090,7516,2024-10-04 07:28:52.072960,31345.66,Delivered,Dehradun,Tripura
16091,8922,2026-05-30 21:30:24.808582,276438.2,Cancelled,Siliguri,Rajasthan
16092,5497,2025-08-17 17:18:28.324184,152666.2,Returned,Surat,Karnataka
16093,8207,2025-03-26 05:12:27.746158,118934.51999999999,Cancelled,Faridabad,Mizoram
16094,4323,2025-03-23 08:10:55.693598,440695.89999999997,Cancelled,Nellore,Uttarakhand
16095,1294,2025-08-27 22:10:42.721874,113750.17,Delivered,Bhagalpur,Haryana
16096,2303,2025-01-13 15:50:04.396209,35088.69,Returned,Solapur,Uttar Pradesh
16097,181,2024-09-02 01:25:25.557330,144111.12,Shipped,Agra,Odisha
16098,8477,2026-02-28 06:54:25.916624,38177.81,Cancelled,Burhanpur,Arunachal Pradesh
16099,5253,2023-12-01 18:07:41.176189,36197.88,Delivered,Haridwar,Haryana
16100,3592,2026-03-31 22:43:26.931436,29693.73,Shipped,Shivpuri,Kerala
16101,3885,2026-04-02 16:24:17.191724,156291.56,Returned,Belgaum,Andhra Pradesh
16102,5776,2026-03-05 02:12:27.930983,140082.8,Cancelled,Raipur,West Bengal
16103,4851,2026-03-16 12:59:34.260600,18121.9,Processing,Patiala,Odisha
16104,1091,2026-04-25 22:21:47.273546,98162.83,Cancelled,Aurangabad,Arunachal Pradesh
16105,8732,2025-02-08 23:19:31.197441,123775.76999999999,Cancelled,Bathinda,Tamil Nadu
16106,8811,2026-05-20 01:10:31.642549,141545.03,Returned,Pali,Manipur
16107,6983,2026-02-09 00:19:34.951289,359477.09,Processing,Adoni,Tripura
16108,5060,2026-06-23 12:24:13.036521,357862.82,Delivered,Guntakal,Madhya Pradesh
16109,9261,2026-01-17 21:47:45.780050,278669.26,Cancelled,Junagadh,Himachal Pradesh
16110,5483,2025-06-26 18:41:00.219194,143893.41,Returned,Aizawl,Jharkhand
16111,543,2025-10-12 12:48:20.391660,227118.82,Delivered,Guwahati,Gujarat
16112,206,2025-06-13 12:46:02.784699,122623.75,Shipped,Ambattur,Jharkhand
16113,5706,2024-11-09 16:42:33.341056,109335.01000000001,Delivered,Mumbai,Uttar Pradesh
16114,1680,2026-05-12 17:27:54.805667,134612.04,Shipped,Morbi,Maharashtra
16115,2959,2025-10-29 07:41:04.549551,159200.13,Delivered,Vadodara,Mizoram
16116,6923,2026-01-19 09:43:00.350023,73124.76,Returned,Serampore,Odisha
16117,1894,2026-03-10 09:43:20.870295,118405.19,Delivered,Ghaziabad,Mizoram
16118,8294,2025-03-08 11:40:46.296348,114595.13,Delivered,Suryapet,Jharkhand
16119,3024,2025-08-26 02:43:21.030780,173124.82,Delivered,Pali,Assam
16120,8440,2024-11-21 12:23:31.481209,301622.54000000004,Delivered,Uluberia,Rajasthan
16121,3901,2026-03-11 11:45:11.620101,185406.41,Delivered,Bathinda,Gujarat
16122,6910,2026-06-23 10:55:36.426939,5652.21,Cancelled,Pudukkottai,Arunachal Pradesh
16123,349,2025-11-18 06:34:09.989605,18693.38,Delivered,Purnia,Jharkhand
16124,6623,2026-04-06 19:12:54.300906,165393.74,Delivered,Lucknow,Meghalaya
16125,4683,2025-11-28 18:16:59.594446,212219.28999999998,Delivered,Silchar,Chhattisgarh
16126,6011,2026-06-20 14:03:36.016228,55852.94,Delivered,Satna,Haryana
16127,5096,2023-10-24 15:30:55.842071,19539.21,Delivered,Bongaigaon,Meghalaya
16128,8867,2025-09-08 14:27:46.810743,255437.26,Delivered,Deoghar,Madhya Pradesh
16129,5877,2025-06-19 02:57:55.617202,150405.3,Shipped,Hyderabad,Karnataka
16130,623,2025-08-27 07:00:58.323892,207470.96,Processing,Chapra,Nagaland
16131,4186,2026-03-30 11:15:19.659084,137267.56,Returned,Mangalore,Assam
16132,4243,2025-06-21 16:04:55.411353,156199.4,Delivered,Deoghar,Sikkim
16133,538,2026-06-26 13:15:47.569736,11400.6,Delivered,Aurangabad,Gujarat
16134,1029,2026-05-02 10:40:16.733295,86748.3,Delivered,Ranchi,Haryana
16135,1536,2025-06-18 00:37:17.166860,119463.45,Delivered,Unnao,Manipur
16136,9429,2025-09-05 21:11:17.580291,286945.26,Delivered,Karaikudi,Madhya Pradesh
16137,5680,2026-04-30 06:17:36.050696,332931.93000000005,Cancelled,Gorakhpur,Kerala
16138,3518,2025-11-27 19:42:18.147182,167528.0,Delivered,Solapur,Arunachal Pradesh
16139,3410,2025-12-29 17:11:53.736423,125359.83,Delivered,Mira-Bhayandar,Kerala
16140,7620,2026-01-20 00:19:58.905774,160236.77000000002,Cancelled,Jalgaon,Madhya Pradesh
16141,1582,2026-06-24 22:03:14.071714,134530.0,Processing,Bihar Sharif,Assam
16142,3170,2024-11-28 05:31:23.912445,178144.22,Returned,Bhatpara,Punjab
16143,2684,2026-04-08 12:24:46.965867,14992.23,Processing,Amroha,Odisha
16144,5916,2026-05-28 11:03:30.431272,159917.33000000002,Delivered,Gandhidham,Assam
16145,7930,2026-05-05 04:25:52.923450,213170.31,Returned,Sagar,Himachal Pradesh
16146,9707,2026-06-05 21:44:36.760739,116917.81,Processing,Agra,Manipur
16147,1599,2025-02-01 18:42:53.939447,52289.16,Delivered,Jaipur,West Bengal
16148,2609,2025-05-01 22:26:20.181193,267634.45999999996,Processing,Berhampore,Mizoram
16149,3778,2025-12-21 03:31:05.406815,77788.65,Delivered,Kurnool,Rajasthan
16150,7285,2026-04-27 14:42:26.854597,43132.71000000001,Cancelled,Tumkur,Assam
16151,7324,2024-11-26 20:11:43.971210,381935.97000000003,Returned,Kollam,Chhattisgarh
16152,4545,2025-01-14 22:17:51.309904,222168.54000000004,Delivered,Hindupur,Chhattisgarh
16153,2741,2026-06-15 06:15:50.180371,198973.75,Returned,Nagaon,Uttarakhand
16154,1070,2026-04-28 21:45:13.867394,25126.77,Processing,Nagaon,Assam
16155,1975,2025-01-03 11:49:48.922103,133572.87,Delivered,Bhusawal,Tamil Nadu
16156,304,2025-01-22 18:05:33.636682,76244.01000000001,Cancelled,Ambattur,Maharashtra
16157,5328,2026-05-19 20:06:08.137189,27790.08,Shipped,Asansol,Odisha
16158,6389,2025-04-11 21:57:42.241774,317683.83,Cancelled,Dhanbad,Karnataka
16159,5999,2026-05-05 06:00:03.251448,68886.52,Delivered,Sikar,Jharkhand
16160,7039,2025-09-19 17:28:27.804577,12174.44,Shipped,Bareilly,Chhattisgarh
16161,3260,2025-10-08 02:11:02.814650,7837.5,Processing,Nagercoil,West Bengal
16162,9156,2026-02-17 01:15:06.534867,348246.29000000004,Cancelled,Purnia,Haryana
16163,6201,2025-10-01 07:00:12.873539,249615.44,Cancelled,Bidhannagar,Nagaland
16164,4290,2025-11-14 00:55:19.356147,179112.53999999998,Returned,Darbhanga,Tamil Nadu
16165,2990,2025-12-11 02:20:54.290846,22147.84,Delivered,Bahraich,Rajasthan
16166,8179,2026-01-26 11:02:54.235788,191061.89,Delivered,Bhiwani,Uttar Pradesh
16167,6304,2026-03-24 06:41:19.775253,42283.94,Processing,Kavali,West Bengal
16168,895,2026-05-18 20:20:29.056506,93586.28,Delivered,Gurgaon,Karnataka
16169,4008,2026-06-25 12:52:26.865300,380176.52999999997,Delivered,Kumbakonam,Uttar Pradesh
16170,3864,2025-09-07 18:43:23.977664,73124.76,Processing,Chinsurah,Haryana
16171,668,2024-05-20 01:40:41.201134,199048.40999999997,Delivered,Danapur,Madhya Pradesh
16172,3781,2025-10-30 16:25:37.088555,123284.22,Shipped,Tenali,Sikkim
16173,9230,2026-02-11 04:20:30.124927,118241.21,Shipped,Ambattur,Rajasthan
16174,6636,2025-02-18 15:36:46.927467,94750.06,Delivered,Jhansi,West Bengal
16175,7723,2024-07-29 02:37:13.812843,248239.07,Delivered,Shahjahanpur,Punjab
16176,7670,2026-04-04 07:38:17.296458,88572.27,Shipped,Bihar Sharif,Himachal Pradesh
16177,6104,2025-12-10 18:04:04.914113,266541.31,Delivered,Hazaribagh,Uttarakhand
16178,551,2024-12-25 16:50:47.820110,227743.04000000004,Delivered,Ranchi,Punjab
16179,2441,2026-04-02 10:32:42.738568,128893.78,Delivered,Shivpuri,Tripura
16180,5427,2024-10-26 18:19:50.806924,126192.06,Shipped,Ratlam,Odisha
16181,9941,2026-06-15 03:43:34.226782,207805.32,Shipped,Karaikudi,Assam
16182,2148,2025-03-07 14:29:39.961649,277828.66000000003,Delivered,Belgaum,Jharkhand
16183,8323,2026-06-13 20:13:41.476401,25429.45,Delivered,Shahjahanpur,Jharkhand
16184,7116,2026-04-24 19:11:23.330090,215584.37,Delivered,Firozabad,Nagaland
16185,4155,2025-06-12 11:08:22.799430,59952.31,Delivered,Sasaram,Kerala
16186,3386,2024-11-24 00:28:50.283556,44798.66,Shipped,Salem,Assam
16187,9368,2026-05-03 20:50:28.722800,210912.61,Delivered,Kottayam,Arunachal Pradesh
16188,1587,2025-08-26 14:20:03.247074,135083.51,Cancelled,Tiruchirappalli,Andhra Pradesh
16189,2147,2026-03-04 18:49:55.417731,309985.78,Delivered,Satara,Arunachal Pradesh
16190,1306,2026-01-21 09:15:22.084800,180068.45,Delivered,Etawah,Goa
16191,6547,2025-02-18 00:39:23.419108,152009.38,Processing,Bhiwani,Arunachal Pradesh
16192,6854,2025-06-09 22:43:26.082220,260758.87999999998,Shipped,Machilipatnam,Tamil Nadu
16193,1044,2026-03-09 12:59:19.784389,291080.45,Delivered,Chandigarh,Kerala
16194,7459,2026-06-13 03:18:01.642747,73592.08,Returned,Panchkula,Odisha
16195,4056,2024-07-08 02:57:26.396228,75008.5,Delivered,Bulandshahr,Haryana
16196,5107,2026-03-05 03:56:13.875996,48406.08,Delivered,Ahmedabad,West Bengal
16197,5617,2025-09-14 14:15:22.558603,172453.09000000003,Cancelled,Gudivada,Bihar
16198,1121,2026-03-25 03:10:23.734243,112203.09,Delivered,Sagar,Punjab
16199,6026,2025-09-13 07:47:24.500257,196134.35,Delivered,Hindupur,Uttar Pradesh
16200,5460,2026-04-13 10:23:39.381088,258761.02,Delivered,Fatehpur,Rajasthan
16201,2610,2026-05-12 15:02:51.233086,49620.25,Cancelled,Sirsa,Arunachal Pradesh
16202,2985,2026-05-10 14:25:43.220207,369495.89,Delivered,Serampore,Kerala
16203,2923,2026-03-30 15:00:33.378532,188029.93,Shipped,Dhule,Sikkim
16204,7656,2025-09-12 10:44:17.963279,372429.05,Delivered,Hyderabad,Maharashtra
16205,9217,2026-05-09 20:17:13.215216,70132.42,Returned,Rewa,Uttar Pradesh
16206,5620,2024-04-14 02:20:46.224880,163182.1,Delivered,Panchkula,Uttarakhand
16207,7470,2026-04-29 11:14:45.189876,99478.22,Cancelled,Secunderabad,Meghalaya
16208,8722,2026-01-03 10:01:56.475828,329920.91000000003,Delivered,Baranagar,Goa
16209,9424,2026-06-08 22:39:49.912102,691.97,Shipped,Gaya,Tamil Nadu
16210,8719,2026-04-04 17:50:40.315167,64026.12,Shipped,Bhilai,Jharkhand
16211,3501,2026-03-04 23:32:33.272467,295995.62,Cancelled,Parbhani,Uttar Pradesh
16212,5676,2026-02-01 09:52:48.372596,195888.55000000002,Cancelled,Aurangabad,Sikkim
16213,9003,2026-05-19 12:10:47.935195,71364.98,Returned,Baranagar,Madhya Pradesh
16214,1499,2025-02-01 07:48:44.113254,18098.94,Processing,Bokaro,Odisha
16215,6231,2025-03-08 16:07:59.416069,79458.68,Delivered,Malegaon,Madhya Pradesh
16216,2197,2025-07-11 02:18:06.173375,373405.52,Delivered,Ratlam,Mizoram
16217,4729,2026-04-11 18:07:29.300537,11409.1,Processing,Alappuzha,Chhattisgarh
16218,1984,2025-10-11 18:42:59.616217,233145.04,Delivered,Etawah,Maharashtra
16219,103,2026-02-22 07:39:49.923958,312825.12,Delivered,Sonipat,Punjab
16220,8015,2026-06-11 23:30:03.345622,67975.23,Delivered,Jehanabad,Arunachal Pradesh
16221,2212,2025-12-27 01:44:55.519978,178874.98,Delivered,Agra,Kerala
16222,3986,2026-05-05 12:43:02.103611,255463.71000000002,Delivered,Sultan Pur Majra,Arunachal Pradesh
16223,59,2025-07-31 04:47:25.543619,307083.04000000004,Shipped,Phusro,Jharkhand
16224,2281,2025-04-20 16:38:37.178866,28217.329999999998,Delivered,Panvel,Arunachal Pradesh
16225,4295,2026-05-18 08:53:54.013160,390266.95000000007,Returned,Bally,Haryana
16226,6872,2025-07-13 17:42:48.593939,126490.89,Delivered,Thiruvananthapuram,Gujarat
16227,6037,2025-07-27 00:02:46.568924,187650.78000000003,Delivered,Panvel,Assam
16228,6225,2024-02-04 15:56:50.245224,206154.25,Cancelled,Guwahati,Telangana
16229,9705,2026-01-08 11:34:41.191062,8357.67,Returned,Thoothukudi,Arunachal Pradesh
16230,3233,2025-12-01 13:30:51.460870,326095.64999999997,Processing,Nagaon,Punjab
16231,5950,2026-05-25 05:09:51.850472,124966.12,Processing,Madurai,Uttarakhand
16232,3932,2025-01-05 02:12:53.340470,82139.12,Delivered,Saharanpur,Nagaland
16233,1120,2026-06-02 07:28:10.231257,135085.16,Delivered,Tadipatri,Uttarakhand
16234,2357,2024-07-11 06:16:53.785823,221075.11000000002,Returned,Madurai,Maharashtra
16235,3281,2025-04-06 06:25:41.809551,125345.97,Processing,Arrah,Telangana
16236,6769,2025-11-22 00:52:50.873148,214763.43,Processing,Tadipatri,Odisha
16237,6113,2025-12-18 16:47:31.474437,112746.95999999999,Cancelled,Meerut,Gujarat
16238,7164,2025-11-24 13:36:07.407454,235487.58,Processing,Delhi,Goa
16239,8765,2026-01-27 13:31:26.412727,210001.97000000003,Delivered,Lucknow,Sikkim
16240,7629,2026-04-23 23:00:58.408388,144612.37,Processing,Kolhapur,Kerala
16241,7661,2026-03-20 14:34:04.831791,85748.48000000001,Delivered,Siliguri,Goa
16242,3057,2025-08-25 15:15:24.167765,100679.02,Returned,Sambalpur,Uttar Pradesh
16243,4695,2026-06-22 22:40:43.224097,255806.66,Delivered,Bahraich,Jharkhand
16244,2720,2025-10-31 19:32:22.941789,71899.34,Delivered,Agartala,Arunachal Pradesh
16245,1752,2026-04-13 18:33:43.183324,10435.09,Processing,Machilipatnam,Jharkhand
16246,6314,2026-05-22 18:37:54.722770,137729.76,Cancelled,Kottayam,Gujarat
16247,8225,2026-04-20 02:03:46.802185,293179.43,Delivered,Chennai,Punjab
16248,759,2026-03-14 12:02:34.690081,236948.71999999997,Delivered,Karimnagar,Maharashtra
16249,3260,2026-04-14 21:40:02.738892,96516.04000000001,Delivered,Nagercoil,West Bengal
16250,6568,2026-04-20 13:52:29.380395,194517.94,Shipped,Mirzapur,Kerala
16251,5695,2026-01-18 09:08:44.789206,221475.06,Delivered,Jehanabad,Himachal Pradesh
16252,72,2026-01-17 07:00:58.505388,263610.97000000003,Processing,Bellary,Mizoram
16253,8564,2026-06-26 19:47:41.871297,72961.74,Cancelled,Hyderabad,Goa
16254,1359,2024-11-10 03:00:58.156917,154554.69999999998,Returned,Tadepalligudem,Uttarakhand
16255,5066,2026-04-11 17:00:02.270819,143269.56,Delivered,Pune,Jharkhand
16256,4770,2024-10-31 23:32:39.344769,495833.13999999996,Cancelled,Pune,Tamil Nadu
16257,4606,2026-02-28 04:17:12.792781,159657.39,Cancelled,Mathura,Karnataka
16258,1021,2026-04-01 02:46:14.166921,273562.53,Cancelled,Hapur,Goa
16259,2769,2026-02-10 04:01:51.877540,41394.81,Cancelled,Motihari,Mizoram
16260,3864,2025-12-11 02:43:31.486056,38320.409999999996,Shipped,Chinsurah,Haryana
16261,6832,2024-08-05 15:10:24.335008,123329.25,Processing,Kozhikode,Rajasthan
16262,9223,2025-06-17 19:40:36.836384,272022.69,Delivered,Kurnool,Mizoram
16263,8225,2025-09-16 22:10:28.011508,141154.85,Delivered,Chennai,Punjab
16264,4771,2024-07-08 17:34:31.630879,102987.67000000001,Shipped,Bhilai,Mizoram
16265,9174,2025-10-24 20:45:15.171333,164407.51,Shipped,Junagadh,Kerala
16266,791,2026-05-03 19:24:08.428675,300842.56,Delivered,Mira-Bhayandar,Haryana
16267,7213,2024-03-14 02:21:13.843162,158351.97999999998,Processing,Giridih,Arunachal Pradesh
16268,2512,2025-02-17 15:43:17.636896,165689.52000000002,Returned,Aurangabad,Arunachal Pradesh
16269,2667,2026-05-30 23:49:57.845020,166564.56,Cancelled,Sonipat,Goa
16270,5258,2025-07-26 00:06:58.309860,323857.83999999997,Processing,Jamshedpur,Chhattisgarh
16271,6708,2024-11-27 07:52:33.865843,150873.83,Delivered,Sri Ganganagar,Gujarat
16272,8974,2024-05-11 05:24:42.519638,128339.65,Returned,Tirupati,Jharkhand
16273,642,2026-01-09 05:30:54.231057,218977.46,Returned,Mau,Goa
16274,7468,2024-03-14 16:45:33.697297,296240.06,Delivered,Rajahmundry,Uttarakhand
16275,2089,2026-06-19 00:53:19.275017,62493.35,Delivered,Bulandshahr,Telangana
16276,3235,2026-05-11 09:10:30.373218,83070.28,Cancelled,Avadi,Sikkim
16277,5862,2025-10-25 19:21:54.454826,43180.780000000006,Cancelled,Raebareli,Kerala
16278,167,2026-05-07 18:39:53.323314,82360.9,Returned,Malda,Odisha
16279,6147,2026-01-26 22:14:10.676565,162183.37000000002,Processing,Ulhasnagar,Odisha
16280,271,2026-06-25 04:55:35.051018,51083.88,Returned,Dharmavaram,Assam
16281,3791,2026-04-19 02:14:30.467249,58241.93,Delivered,Bharatpur,Sikkim
16282,3042,2025-12-28 07:26:57.913879,154732.04,Delivered,Jorhat,Punjab
16283,6047,2025-10-01 05:01:07.495251,50149.38,Shipped,Gopalpur,Goa
16284,671,2025-05-20 05:59:08.367872,233811.22,Returned,Nanded,Uttarakhand
16285,6526,2025-08-29 01:14:02.850316,131108.62,Shipped,Tinsukia,Bihar
16286,4854,2026-03-24 15:44:26.688642,397417.63,Delivered,Rajpur Sonarpur,Arunachal Pradesh
16287,6790,2025-08-06 00:20:24.503352,139594.90000000002,Delivered,Bilaspur,Punjab
16288,1170,2025-08-06 18:39:04.499155,91979.32,Processing,Vasai-Virar,Mizoram
16289,5785,2025-08-27 01:27:27.195647,107654.70999999999,Cancelled,Guntur,Punjab
16290,2182,2025-10-07 19:11:25.472365,211822.84999999998,Delivered,Alappuzha,Maharashtra
16291,5273,2025-06-08 04:11:40.584593,181510.58000000002,Returned,Kolkata,Manipur
