payment_id,order_id,payment_date,payment_mode,payment_status,amount
16051,16051,2026-04-25 20:18:23.545540,Credit Card,Success,206510.96999999997
16052,16052,2026-06-04 08:28:21.127374,Credit Card,Failed,39104.26
16053,16053,2026-01-28 16:46:26.647786,Credit Card,Success,46877.3
16054,16054,2025-11-09 14:07:12.476171,Debit Card,Success,64909.979999999996
16055,16055,2025-12-23 08:52:11.880595,Net Banking,Success,144044.27000000002
16056,16056,2025-05-11 09:44:06.390140,Net Banking,Success,95874.16
16057,16057,2024-07-10 22:33:40.151953,Debit Card,Success,40219.74
16058,16058,2025-09-07 07:43:58.221727,COD,Success,142333.12000000002
16059,16059,2026-06-22 03:25:34.617148,Net Banking,Success,226184.7
16060,16060,2025-06-02 01:32:49.312637,Debit Card,Success,154985.58000000002
16061,16061,2026-02-24 18:35:53.623011,COD,Success,81524.61
16062,16062,2026-06-19 23:00:18.397073,UPI,Failed,149280.33000000002
16063,16063,2026-01-05 05:52:06.716784,COD,Success,425959.26
16064,16064,2026-06-08 14:53:45.484458,Debit Card,Success,88922.35999999999
16065,16065,2025-12-10 11:51:42.966764,Debit Card,Success,8335.73
16066,16066,2026-03-19 21:50:40.916288,Debit Card,Success,205757.18
16067,16067,2026-03-13 20:11:47.620993,Debit Card,Success,101257.86000000002
16068,16068,2024-03-07 23:56:32.808704,Credit Card,Success,73219.81
16069,16069,2025-10-13 21:46:42.392122,Debit Card,Success,271562.62
16070,16070,2026-03-25 11:13:26.156557,Net Banking,Success,39733.05
16071,16071,2025-11-24 22:57:03.687944,COD,Success,83963.69
16072,16072,2025-11-15 07:13:39.811744,Credit Card,Success,190965.69
16073,16073,2026-06-20 20:07:56.392539,UPI,Success,213783.15999999997
16074,16074,2026-04-04 03:02:06.153709,UPI,Success,80292.84999999999
16075,16075,2025-09-09 07:00:36.737114,Net Banking,Success,43198.68
16076,16076,2024-12-26 00:03:02.118423,COD,Success,293244.99
16077,16077,2025-04-24 16:53:28.566062,UPI,Success,126716.98
16078,16078,2025-05-19 07:27:22.229087,Net Banking,Success,70703.18
16079,16079,2024-10-25 12:24:02.111694,Net Banking,Success,318700.11
16080,16080,2026-06-07 03:43:31.127591,Debit Card,Success,128616.61000000002
16081,16081,2026-06-09 09:58:49.017473,Credit Card,Success,31972.81
16082,16082,2024-07-07 04:24:03.392584,Net Banking,Success,44901.299999999996
16083,16083,2026-06-28 04:35:29.373820,Net Banking,Success,241320.48
16084,16084,2026-04-12 16:34:48.841813,Credit Card,Success,310752.04000000004
16085,16085,2025-12-05 19:15:04.998783,Net Banking,Success,178694.03999999998
16086,16086,2026-02-13 04:26:26.711437,Credit Card,Success,54653.5
16087,16087,2024-11-20 21:39:36.038218,Net Banking,Success,139708.24999999997
16088,16088,2026-01-30 15:14:34.210205,Credit Card,Success,147405.61
16089,16089,2025-11-11 16:03:52.080234,Debit Card,Success,167579.12
16090,16090,2024-10-04 08:14:52.072960,UPI,Success,31345.66
16091,16091,2026-05-30 22:08:24.808582,COD,Pending,276438.2
16092,16092,2025-08-17 18:08:28.324184,COD,Success,152666.2
16093,16093,2025-03-26 06:11:27.746158,UPI,Failed,118934.51999999999
16094,16094,2025-03-23 08:27:55.693598,Net Banking,Failed,440695.89999999997
16095,16095,2025-08-27 22:50:42.721874,COD,Success,113750.17
16096,16096,2025-01-13 16:26:04.396209,COD,Success,35088.69
16097,16097,2024-09-02 02:04:25.557330,COD,Success,144111.12
16098,16098,2026-02-28 07:37:25.916624,COD,Success,38177.81
16099,16099,2023-12-01 18:36:41.176189,Credit Card,Success,36197.88
16100,16100,2026-03-31 22:54:26.931436,Credit Card,Success,29693.73
16101,16101,2026-04-02 17:08:17.191724,UPI,Success,156291.56
16102,16102,2026-03-05 02:54:27.930983,Net Banking,Pending,140082.8
16103,16103,2026-03-16 13:40:34.260600,COD,Success,18121.9
16104,16104,2026-04-25 22:35:47.273546,COD,Pending,98162.83
16105,16105,2025-02-08 23:30:31.197441,Debit Card,Success,123775.76999999999
16106,16106,2026-05-20 02:02:31.642549,UPI,Success,141545.03
16107,16107,2026-02-09 01:18:34.951289,UPI,Success,359477.09
16108,16108,2026-06-23 12:43:13.036521,Net Banking,Success,357862.82
16109,16109,2026-01-17 22:30:45.780050,Credit Card,Success,278669.26
16110,16110,2025-06-26 19:17:00.219194,COD,Success,143893.41
16111,16111,2025-10-12 12:49:20.391660,Debit Card,Success,227118.82
16112,16112,2025-06-13 13:35:02.784699,COD,Success,122623.75
16113,16113,2024-11-09 16:50:33.341056,Credit Card,Success,109335.01000000001
16114,16114,2026-05-12 17:34:54.805667,COD,Success,134612.04
16115,16115,2025-10-29 08:10:04.549551,Credit Card,Success,159200.13
16116,16116,2026-01-19 09:55:00.350023,COD,Success,73124.76
16117,16117,2026-03-10 10:41:20.870295,COD,Success,118405.19
16118,16118,2025-03-08 12:30:46.296348,Debit Card,Success,114595.13
16119,16119,2025-08-26 03:05:21.030780,UPI,Success,173124.82
16120,16120,2024-11-21 12:48:31.481209,Net Banking,Success,301622.54000000004
16121,16121,2026-03-11 12:07:11.620101,Net Banking,Success,185406.41
16122,16122,2026-06-23 11:24:36.426939,UPI,Failed,5652.21
16123,16123,2025-11-18 07:00:09.989605,Credit Card,Success,18693.38
16124,16124,2026-04-06 19:52:54.300906,Net Banking,Success,165393.74
16125,16125,2025-11-28 18:46:59.594446,Net Banking,Success,212219.28999999998
16126,16126,2026-06-20 14:09:36.016228,Net Banking,Success,55852.94
16127,16127,2023-10-24 15:33:55.842071,Debit Card,Success,19539.21
16128,16128,2025-09-08 14:33:46.810743,Net Banking,Success,255437.26
16129,16129,2025-06-19 03:29:55.617202,COD,Success,150405.3
16130,16130,2025-08-27 07:31:58.323892,UPI,Success,207470.96
16131,16131,2026-03-30 11:41:19.659084,UPI,Success,137267.56
16132,16132,2025-06-21 16:54:55.411353,COD,Success,156199.4
16133,16133,2026-06-26 14:04:47.569736,Credit Card,Success,11400.6
16134,16134,2026-05-02 10:57:16.733295,Debit Card,Success,86748.3
16135,16135,2025-06-18 01:35:17.166860,Debit Card,Success,119463.45
16136,16136,2025-09-05 21:58:17.580291,Net Banking,Success,286945.26
16137,16137,2026-04-30 06:20:36.050696,Debit Card,Success,332931.93000000005
16138,16138,2025-11-27 20:07:18.147182,Debit Card,Success,167528.0
16139,16139,2025-12-29 18:03:53.736423,Net Banking,Success,125359.83
16140,16140,2026-01-20 00:40:58.905774,Credit Card,Failed,160236.77000000002
16141,16141,2026-06-24 22:42:14.071714,Debit Card,Success,134530.0
16142,16142,2024-11-28 06:03:23.912445,COD,Success,178144.22
16143,16143,2026-04-08 13:05:46.965867,Debit Card,Success,14992.23
16144,16144,2026-05-28 11:55:30.431272,COD,Success,159917.33000000002
16145,16145,2026-05-05 05:09:52.923450,UPI,Success,213170.31
16146,16146,2026-06-05 22:14:36.760739,UPI,Success,116917.81
16147,16147,2025-02-01 19:05:53.939447,Net Banking,Success,52289.16
16148,16148,2025-05-01 22:44:20.181193,Debit Card,Success,267634.45999999996
16149,16149,2025-12-21 03:55:05.406815,Credit Card,Success,77788.65
16150,16150,2026-04-27 15:24:26.854597,Credit Card,Failed,43132.71000000001
16151,16151,2024-11-26 20:31:43.971210,UPI,Success,381935.97000000003
16152,16152,2025-01-14 22:55:51.309904,UPI,Success,222168.54000000004
16153,16153,2026-06-15 06:58:50.180371,COD,Success,198973.75
16154,16154,2026-04-28 22:26:13.867394,Debit Card,Success,25126.77
16155,16155,2025-01-03 12:35:48.922103,UPI,Success,133572.87
16156,16156,2025-01-22 18:36:33.636682,Debit Card,Pending,76244.01000000001
16157,16157,2026-05-19 20:24:08.137189,COD,Success,27790.08
16158,16158,2025-04-11 22:08:42.241774,COD,Success,317683.83
16159,16159,2026-05-05 06:31:03.251448,Debit Card,Success,68886.52
16160,16160,2025-09-19 18:05:27.804577,Net Banking,Success,12174.44
16161,16161,2025-10-08 02:31:02.814650,Credit Card,Success,7837.5
16162,16162,2026-02-17 02:12:06.534867,COD,Pending,348246.29000000004
16163,16163,2025-10-01 07:28:12.873539,Credit Card,Failed,249615.44
16164,16164,2025-11-14 01:47:19.356147,Debit Card,Success,179112.53999999998
16165,16165,2025-12-11 02:36:54.290846,Debit Card,Success,22147.84
16166,16166,2026-01-26 11:06:54.235788,COD,Success,191061.89
16167,16167,2026-03-24 07:24:19.775253,COD,Success,42283.94
16168,16168,2026-05-18 20:35:29.056506,Net Banking,Success,93586.28
16169,16169,2026-06-25 13:36:26.865300,Debit Card,Success,380176.52999999997
16170,16170,2025-09-07 19:43:23.977664,COD,Success,73124.76
16171,16171,2024-05-20 02:38:41.201134,COD,Success,199048.40999999997
16172,16172,2025-10-30 17:25:37.088555,UPI,Success,123284.22
16173,16173,2026-02-11 04:41:30.124927,Net Banking,Success,118241.21
16174,16174,2025-02-18 15:54:46.927467,Net Banking,Success,94750.06
16175,16175,2024-07-29 03:37:13.812843,COD,Success,248239.07
16176,16176,2026-04-04 07:48:17.296458,UPI,Success,88572.27
16177,16177,2025-12-10 18:22:04.914113,UPI,Success,266541.31
16178,16178,2024-12-25 16:53:47.820110,UPI,Success,227743.04000000004
16179,16179,2026-04-02 11:24:42.738568,COD,Success,128893.78
16180,16180,2024-10-26 19:12:50.806924,Credit Card,Success,126192.06
16181,16181,2026-06-15 04:15:34.226782,Net Banking,Success,207805.32
16182,16182,2025-03-07 14:32:39.961649,Net Banking,Success,277828.66000000003
16183,16183,2026-06-13 20:18:41.476401,Net Banking,Success,25429.45
16184,16184,2026-04-24 19:54:23.330090,Debit Card,Success,215584.37
16185,16185,2025-06-12 11:45:22.799430,COD,Success,59952.31
16186,16186,2024-11-24 01:04:50.283556,Net Banking,Success,44798.66
16187,16187,2026-05-03 21:49:28.722800,COD,Success,210912.61
16188,16188,2025-08-26 14:52:03.247074,Debit Card,Success,135083.51
16189,16189,2026-03-04 19:41:55.417731,Credit Card,Success,309985.78
16190,16190,2026-01-21 09:18:22.084800,Debit Card,Success,180068.45
16191,16191,2025-02-18 01:24:23.419108,COD,Success,152009.38
16192,16192,2025-06-09 23:15:26.082220,Debit Card,Success,260758.87999999998
16193,16193,2026-03-09 13:56:19.784389,COD,Success,291080.45
16194,16194,2026-06-13 04:09:01.642747,Net Banking,Success,73592.08
16195,16195,2024-07-08 03:44:26.396228,UPI,Success,75008.5
16196,16196,2026-03-05 04:47:13.875996,Net Banking,Success,48406.08
16197,16197,2025-09-14 15:10:22.558603,Debit Card,Success,172453.09000000003
16198,16198,2026-03-25 03:51:23.734243,Credit Card,Success,112203.09
16199,16199,2025-09-13 08:39:24.500257,Credit Card,Success,196134.35
16200,16200,2026-04-13 11:00:39.381088,Net Banking,Success,258761.02
16201,16201,2026-05-12 15:37:51.233086,COD,Success,49620.25
16202,16202,2026-05-10 14:58:43.220207,Net Banking,Success,369495.89
16203,16203,2026-03-30 15:17:33.378532,UPI,Success,188029.93
16204,16204,2025-09-12 11:40:17.963279,UPI,Success,372429.05
16205,16205,2026-05-09 20:26:13.215216,COD,Success,70132.42
16206,16206,2024-04-14 02:37:46.224880,Net Banking,Success,163182.1
16207,16207,2026-04-29 12:03:45.189876,Debit Card,Failed,99478.22
16208,16208,2026-01-03 10:28:56.475828,Debit Card,Success,329920.91000000003
16209,16209,2026-06-08 23:23:49.912102,Credit Card,Success,691.97
16210,16210,2026-04-04 17:57:40.315167,Net Banking,Success,64026.12
16211,16211,2026-03-05 00:03:33.272467,COD,Success,295995.62
16212,16212,2026-02-01 10:37:48.372596,UPI,Pending,195888.55000000002
16213,16213,2026-05-19 12:29:47.935195,Net Banking,Success,71364.98
16214,16214,2025-02-01 07:58:44.113254,COD,Success,18098.94
16215,16215,2025-03-08 17:00:59.416069,UPI,Success,79458.68
16216,16216,2025-07-11 02:34:06.173375,UPI,Success,373405.52
16217,16217,2026-04-11 18:29:29.300537,UPI,Success,11409.1
16218,16218,2025-10-11 18:47:59.616217,UPI,Success,233145.04
16219,16219,2026-02-22 08:29:49.923958,Net Banking,Success,312825.12
16220,16220,2026-06-12 00:23:03.345622,Credit Card,Success,67975.23
16221,16221,2025-12-27 02:11:55.519978,Debit Card,Success,178874.98
16222,16222,2026-05-05 13:16:02.103611,Credit Card,Success,255463.71000000002
16223,16223,2025-07-31 04:49:25.543619,Credit Card,Success,307083.04000000004
16224,16224,2025-04-20 17:05:37.178866,Net Banking,Success,28217.329999999998
16225,16225,2026-05-18 09:14:54.013160,Net Banking,Success,390266.95000000007
16226,16226,2025-07-13 17:49:48.593939,COD,Success,126490.89
16227,16227,2025-07-27 00:39:46.568924,COD,Success,187650.78000000003
16228,16228,2024-02-04 16:13:50.245224,Debit Card,Success,206154.25
16229,16229,2026-01-08 11:55:41.191062,COD,Success,8357.67
16230,16230,2025-12-01 14:03:51.460870,COD,Success,326095.64999999997
16231,16231,2026-05-25 06:02:51.850472,Debit Card,Success,124966.12
16232,16232,2025-01-05 02:17:53.340470,Debit Card,Success,82139.12
16233,16233,2026-06-02 07:45:10.231257,Debit Card,Success,135085.16
16234,16234,2024-07-11 07:01:53.785823,Debit Card,Success,221075.11000000002
16235,16235,2025-04-06 06:40:41.809551,Debit Card,Success,125345.97
16236,16236,2025-11-22 01:14:50.873148,UPI,Success,214763.43
16237,16237,2025-12-18 17:20:31.474437,UPI,Pending,112746.95999999999
16238,16238,2025-11-24 14:28:07.407454,Credit Card,Success,235487.58
16239,16239,2026-01-27 13:58:26.412727,Credit Card,Success,210001.97000000003
16240,16240,2026-04-23 23:13:58.408388,Net Banking,Success,144612.37
16241,16241,2026-03-20 15:29:04.831791,Credit Card,Success,85748.48000000001
16242,16242,2025-08-25 16:01:24.167765,COD,Success,100679.02
16243,16243,2026-06-22 23:37:43.224097,UPI,Success,255806.66
16244,16244,2025-10-31 19:34:22.941789,Net Banking,Success,71899.34
16245,16245,2026-04-13 19:26:43.183324,Net Banking,Success,10435.09
16246,16246,2026-05-22 19:34:54.722770,Net Banking,Pending,137729.76
16247,16247,2026-04-20 02:42:46.802185,Debit Card,Success,293179.43
16248,16248,2026-03-14 12:46:34.690081,UPI,Success,236948.71999999997
16249,16249,2026-04-14 22:06:02.738892,UPI,Success,96516.04000000001
16250,16250,2026-04-20 14:39:29.380395,Debit Card,Success,194517.94
16251,16251,2026-01-18 09:38:44.789206,COD,Success,221475.06
16252,16252,2026-01-17 07:09:58.505388,Credit Card,Success,263610.97000000003
16253,16253,2026-06-26 20:10:41.871297,UPI,Failed,72961.74
16254,16254,2024-11-10 03:17:58.156917,COD,Success,154554.69999999998
16255,16255,2026-04-11 17:34:02.270819,Debit Card,Success,143269.56
16256,16256,2024-11-01 00:16:39.344769,COD,Pending,495833.13999999996
16257,16257,2026-02-28 04:40:12.792781,Debit Card,Failed,159657.39
16258,16258,2026-04-01 03:33:14.166921,Credit Card,Pending,273562.53
16259,16259,2026-02-10 05:00:51.877540,Net Banking,Pending,41394.81
16260,16260,2025-12-11 03:43:31.486056,UPI,Success,38320.409999999996
16261,16261,2024-08-05 15:31:24.335008,COD,Success,123329.25
16262,16262,2025-06-17 20:27:36.836384,UPI,Success,272022.69
16263,16263,2025-09-16 22:13:28.011508,Debit Card,Success,141154.85
16264,16264,2024-07-08 17:54:31.630879,Credit Card,Success,102987.67000000001
16265,16265,2025-10-24 21:36:15.171333,Net Banking,Success,164407.51
16266,16266,2026-05-03 19:54:08.428675,Net Banking,Success,300842.56
16267,16267,2024-03-14 02:54:13.843162,Net Banking,Success,158351.97999999998
16268,16268,2025-02-17 16:01:17.636896,Debit Card,Success,165689.52000000002
16269,16269,2026-05-30 23:57:57.845020,COD,Success,166564.56
16270,16270,2025-07-26 00:56:58.309860,Net Banking,Success,323857.83999999997
16271,16271,2024-11-27 08:00:33.865843,Net Banking,Success,150873.83
16272,16272,2024-05-11 06:00:42.519638,Net Banking,Success,128339.65
16273,16273,2026-01-09 05:49:54.231057,Net Banking,Success,218977.46
16274,16274,2024-03-14 16:49:33.697297,Net Banking,Success,296240.06
16275,16275,2026-06-19 01:04:19.275017,Net Banking,Success,62493.35
16276,16276,2026-05-11 09:56:30.373218,Debit Card,Failed,83070.28
16277,16277,2025-10-25 20:20:54.454826,COD,Success,43180.780000000006
16278,16278,2026-05-07 19:17:53.323314,Net Banking,Success,82360.9
16279,16279,2026-01-26 22:20:10.676565,COD,Success,162183.37000000002
16280,16280,2026-06-25 05:20:35.051018,UPI,Success,51083.88
16281,16281,2026-04-19 02:30:30.467249,COD,Success,58241.93
16282,16282,2025-12-28 07:45:57.913879,COD,Success,154732.04
16283,16283,2025-10-01 05:06:07.495251,UPI,Success,50149.38
16284,16284,2025-05-20 06:36:08.367872,Credit Card,Success,233811.22
16285,16285,2025-08-29 01:51:02.850316,COD,Success,131108.62
16286,16286,2026-03-24 16:24:26.688642,Credit Card,Success,397417.63
16287,16287,2025-08-06 01:14:24.503352,COD,Success,139594.90000000002
16288,16288,2025-08-06 19:19:04.499155,COD,Success,91979.32
16289,16289,2025-08-27 01:30:27.195647,Net Banking,Pending,107654.70999999999
16290,16290,2025-10-07 19:30:25.472365,COD,Success,211822.84999999998
16291,16291,2025-06-08 04:34:40.584593,Net Banking,Success,181510.58000000002
16292,16292,2025-09-18 17:35:48.369574,Net Banking,Success,269513.98
16293,16293,2026-01-14 21:17:58.393873,UPI,Success,248177.92
16294,16294,2026-05-22 18:09:30.840273,COD,Pending,216567.23
16295,16295,2025-06-26 05:30:18.530331,UPI,Success,112203.09
16296,16296,2025-07-19 01:08:33.202969,Net Banking,Success,90268.83
16297,16297,2026-06-05 14:55:59.518043,Debit Card,Success,89975.68000000001
16298,16298,2025-07-13 23:30:19.636397,UPI,Success,142743.32
16299,16299,2026-04-25 18:54:28.301369,COD,Success,146645.19
16300,16300,2026-06-20 13:10:43.868381,Net Banking,Success,150891.28
16301,16301,2024-08-09 10:30:00.491954,Credit Card,Success,191992.34
16302,16302,2026-02-21 19:43:19.113876,Credit Card,Success,19534.89
16303,16303,2025-02-14 10:25:55.556229,COD,Success,245349.62
16304,16304,2026-03-10 08:29:25.759840,Credit Card,Success,195648.07
16305,16305,2026-01-16 20:20:33.618062,Net Banking,Failed,10632.56
16306,16306,2026-01-15 19:03:58.691531,Net Banking,Success,324414.47000000003
16307,16307,2025-08-05 12:12:43.223477,UPI,Success,317695.88999999996
16308,16308,2026-03-21 19:54:48.351652,COD,Failed,90352.51
16309,16309,2026-01-07 02:27:48.585388,Debit Card,Success,104668.71
16310,16310,2026-06-16 10:31:47.111717,COD,Success,40399.09
16311,16311,2026-03-07 13:45:29.041339,Debit Card,Success,249554.17
16312,16312,2026-06-27 19:48:05.410043,Credit Card,Success,118141.6
16313,16313,2026-06-22 12:24:08.178763,COD,Success,265608.91
16314,16314,2025-11-26 23:14:59.638800,Credit Card,Success,17113.09
16315,16315,2025-11-22 13:20:21.988391,Credit Card,Success,215078.25999999998
16316,16316,2026-05-03 04:05:39.109308,Net Banking,Success,179341.5
16317,16317,2026-02-19 18:08:26.453038,Net Banking,Success,84299.72
16318,16318,2026-03-06 04:31:34.211747,Credit Card,Pending,303639.21
16319,16319,2026-05-27 04:13:00.159582,COD,Success,246246.96000000002
16320,16320,2024-01-24 10:10:16.691944,Net Banking,Success,40416.8
16321,16321,2025-07-25 14:04:23.690394,Debit Card,Success,92207.32999999999
16322,16322,2026-06-27 19:25:23.738502,UPI,Failed,77285.89000000001
16323,16323,2025-07-14 03:20:14.684134,Debit Card,Success,46891.42
16324,16324,2024-07-25 11:14:51.355059,Credit Card,Success,177829.46000000002
16325,16325,2026-04-28 06:59:07.729725,UPI,Success,186982.43
16326,16326,2026-03-21 05:01:15.403818,Debit Card,Success,212972.41999999998
16327,16327,2026-05-29 05:06:58.306057,UPI,Success,117071.51
16328,16328,2026-06-11 13:12:04.091313,UPI,Success,29599.44
16329,16329,2026-04-14 14:35:04.796075,COD,Success,82219.5
